week_index,week_label,sku_id,units_sold,search_index,housing_permits,metro,scenario_type,sales_velocity_4w,sales_velocity_1w,search_velocity_4w,search_velocity_1w,permit_velocity_4w,rolling_7w_avg_sales,surge_score
54,W-49,WS-ENT-65,67,31.8,97,Charlotte,R,-32.8,-20.2,-42.5,-32.9,1.8,111.7,0.7
55,W-48,WS-ENT-65,66,41.5,93,Charlotte,R,-21.0,-1.5,-6.8,30.5,-3.4,99.4,0.0
56,W-47,WS-ENT-65,107,82.5,87,Charlotte,R,42.2,62.1,96.1,98.8,-10.1,91.3,44.7
57,W-46,WS-ENT-65,59,32.5,96,Charlotte,R,-27.2,-44.9,-36.0,-60.6,2.1,80.9,0.8
58,W-45,WS-ENT-65,60,31.4,96,Charlotte,R,-19.7,1.7,-33.3,-3.4,2.9,75.3,1.2
59,W-44,WS-ENT-65,86,54.6,86,Charlotte,R,17.8,43.3,16.2,73.9,-7.5,75.6,10.7
60,W-43,WS-ENT-65,74,55.9,87,Charlotte,R,-5.1,-14.0,11.2,2.4,-4.7,74.1,3.7
61,W-42,WS-ENT-65,57,30.9,92,Charlotte,R,-18.3,-23.0,-29.1,-44.7,0.8,72.7,0.3
62,W-41,WS-ENT-65,104,72.9,94,Charlotte,R,50.2,82.5,68.8,135.9,4.2,78.1,39.7
63,W-40,WS-ENT-65,61,30.0,87,Charlotte,R,-24.0,-41.3,-44.0,-58.8,-3.1,71.6,0.0
64,W-39,WS-ENT-65,67,32.2,89,Charlotte,R,-9.5,9.8,-32.1,7.3,-1.1,72.7,0.0
65,W-38,WS-ENT-65,66,33.4,95,Charlotte,R,-8.7,-1.5,-19.5,3.7,5.0,73.6,2.0
66,W-37,WS-ENT-65,78,35.9,92,Charlotte,R,4.7,18.2,-14.8,7.5,0.8,72.4,1.7
67,W-36,WS-ENT-65,80,32.1,87,Charlotte,R,17.6,2.6,-2.4,-10.6,-4.1,73.3,5.3
68,W-35,WS-ENT-65,82,32.6,99,Charlotte,R,12.7,2.5,-2.4,1.6,9.1,76.9,7.4
69,W-34,WS-ENT-65,90,30.4,94,Charlotte,R,17.6,9.8,-9.3,-6.7,0.8,74.9,5.6
70,W-33,WS-ENT-65,104,38.3,94,Charlotte,R,26.1,15.6,16.9,26.0,1.1,81.0,13.9
71,W-32,WS-ENT-65,191,71.6,98,Charlotte,R,114.6,83.7,114.7,86.9,4.8,98.7,70.2
72,W-31,WS-ENT-65,111,33.3,97,Charlotte,R,-4.9,-41.9,-23.0,-53.5,0.8,105.1,0.3
73,W-30,WS-ENT-65,111,30.3,87,Charlotte,R,-10.5,0.0,-30.2,-9.0,-9.1,109.9,0.0
74,W-29,WS-ENT-65,128,30.1,98,Charlotte,R,-1.0,15.3,-30.6,-0.7,4.3,116.7,1.7
75,W-28,WS-ENT-65,136,31.0,99,Charlotte,R,0.6,6.2,-25.0,3.0,4.2,124.4,1.9
76,W-27,WS-ENT-65,141,31.6,99,Charlotte,R,16.0,3.7,1.4,1.9,3.9,131.7,6.8
77,W-26,WS-ENT-65,135,30.8,97,Charlotte,R,4.7,-4.3,0.2,-2.5,1.3,136.1,2.0
78,W-25,WS-ENT-65,151,30.6,93,Charlotte,R,11.9,11.9,-0.9,-0.6,-5.3,130.4,3.6
79,W-24,WS-ENT-65,146,31.3,96,Charlotte,R,3.7,-3.3,1.0,2.3,-1.0,135.4,1.4
80,W-23,WS-ENT-65,135,32.3,96,Charlotte,R,-5.8,-7.5,3.9,3.2,-0.3,138.9,1.3
81,W-22,WS-ENT-65,155,33.2,94,Charlotte,R,9.3,14.8,6.2,2.8,-1.6,142.7,4.9
82,W-21,WS-ENT-65,173,33.7,100,Charlotte,R,17.9,11.6,5.8,1.5,5.5,148.0,9.5
83,W-20,WS-ENT-65,150,31.1,96,Charlotte,R,-1.5,-13.3,-4.7,-7.7,-0.5,149.3,0.0
84,W-19,WS-ENT-65,174,32.2,98,Charlotte,R,13.5,16.0,-1.2,3.5,1.6,154.9,4.7
85,W-18,WS-ENT-65,150,31.6,87,Charlotte,R,-8.0,-13.8,-2.9,-1.9,-10.3,154.7,0.0
86,W-17,WS-ENT-65,163,33.2,88,Charlotte,R,0.8,8.7,3.3,5.1,-7.6,157.1,1.3
87,W-16,WS-ENT-65,140,32.9,96,Charlotte,R,-12.1,-14.1,2.7,-0.9,4.1,157.9,2.5
88,W-15,WS-ENT-65,134,31.9,100,Charlotte,R,-14.5,-4.3,-1.8,-3.0,8.4,154.9,3.4
89,W-14,WS-ENT-65,150,29.8,86,Charlotte,R,2.2,11.9,-8.0,-6.6,-7.3,151.6,0.7
90,W-13,WS-ENT-65,159,31.3,94,Charlotte,R,8.3,6.0,-2.0,5.0,1.6,152.9,3.1
91,W-12,WS-ENT-65,124,32.9,98,Charlotte,R,-14.9,-22.0,4.5,5.1,4.3,145.7,3.2
92,W-11,WS-ENT-65,138,33.7,90,Charlotte,R,-2.6,11.3,7.1,2.4,-4.8,144.0,2.4
93,W-10,WS-ENT-65,124,30.7,96,Charlotte,R,-13.1,-10.1,-3.8,-8.9,4.3,138.4,1.7
94,W-9,WS-ENT-65,132,31.1,85,Charlotte,R,-3.1,6.5,-3.3,1.3,-10.1,137.3,0.0
95,W-8,WS-ENT-65,133,31.1,96,Charlotte,R,2.7,0.8,-3.1,0.0,4.1,137.1,2.5
96,W-7,WS-ENT-65,97,30.6,88,Charlotte,R,-26.4,-27.1,-3.3,-1.6,-4.1,129.6,0.0
97,W-6,WS-ENT-65,100,32.8,88,Charlotte,R,-17.7,3.1,6.2,7.2,-3.6,121.1,2.1
98,W-5,WS-ENT-65,100,31.2,88,Charlotte,R,-13.4,0.0,-0.6,-4.9,-1.4,117.7,0.0
99,W-4,WS-ENT-65,98,30.7,94,Charlotte,R,-8.8,-2.0,-2.3,-1.6,4.4,112.0,1.8
100,W-3,WS-ENT-65,100,31.9,86,Charlotte,R,1.3,2.0,1.8,3.9,-3.9,108.6,1.0
101,W-2,WS-ENT-65,77,32.3,86,Charlotte,R,-22.6,-23.0,2.1,1.3,-3.4,100.7,0.7
102,W-1,WS-ENT-65,75,31.1,94,Charlotte,R,-20.0,-2.6,-1.3,-3.7,6.2,92.4,2.5
103,W0,WS-ENT-65,68,32.0,86,Charlotte,R,-22.3,-9.3,1.6,2.9,-4.4,88.3,0.5
0,W-103,WS-ENT-66,35,26.8,109,Chicago,R,0.0,0.0,0.0,0.0,0.0,35.0,0.0
1,W-102,WS-ENT-66,35,26.8,107,Chicago,R,0.0,0.0,0.0,0.0,0.0,35.0,0.0
2,W-101,WS-ENT-66,31,25.2,105,Chicago,R,0.0,-11.4,0.0,-6.0,0.0,33.7,0.0
3,W-100,WS-ENT-66,30,27.4,105,Chicago,R,0.0,-3.2,0.0,8.7,0.0,32.8,0.0
4,W-99,WS-ENT-66,33,25.7,107,Chicago,R,0.8,10.0,-3.2,-6.2,0.5,32.8,0.4
5,W-98,WS-ENT-66,25,25.7,117,Chicago,R,-22.5,-24.2,-2.2,0.0,10.4,31.5,4.2
6,W-97,WS-ENT-66,31,27.6,111,Chicago,R,4.2,24.0,6.2,7.4,2.3,31.4,4.2
7,W-96,WS-ENT-66,28,26.7,114,Chicago,R,-5.9,-9.7,0.4,-3.3,3.6,30.4,1.6
8,W-95,WS-ENT-66,29,29.6,105,Chicago,R,-0.9,3.6,12.0,10.9,-6.5,29.6,4.0
9,W-94,WS-ENT-66,36,30.0,101,Chicago,R,27.4,24.1,9.5,1.4,-9.6,30.3,11.4
10,W-93,WS-ENT-66,30,28.9,103,Chicago,R,-3.2,-16.7,1.5,-3.7,-4.4,30.3,0.5
11,W-92,WS-ENT-66,33,30.3,103,Chicago,R,7.3,10.0,5.2,4.8,-2.6,30.3,3.9
12,W-91,WS-ENT-66,37,28.2,116,Chicago,R,15.6,12.1,-5.1,-6.9,12.6,32.0,9.7
13,W-90,WS-ENT-66,35,28.7,111,Chicago,R,2.9,-5.4,-2.2,1.8,5.0,32.6,2.9
14,W-89,WS-ENT-66,43,29.5,109,Chicago,R,27.4,22.9,1.6,2.8,0.7,34.7,9.0
15,W-88,WS-ENT-66,46,29.2,113,Chicago,R,24.3,7.0,0.1,-1.0,3.0,37.1,8.5
16,W-87,WS-ENT-66,50,30.7,110,Chicago,R,24.2,8.7,6.2,5.1,-2.0,39.1,9.3
17,W-86,WS-ENT-66,51,27.3,105,Chicago,R,17.2,2.0,-7.5,-11.1,-5.2,42.1,5.2
18,W-85,WS-ENT-66,58,30.3,114,Chicago,R,22.1,13.7,3.9,11.0,4.3,45.7,9.7
19,W-84,WS-ENT-66,58,29.9,101,Chicago,R,13.2,0.0,1.8,-1.3,-8.6,48.7,4.6
20,W-83,WS-ENT-66,59,28.2,113,Chicago,R,8.8,1.7,-4.6,-5.7,5.1,52.1,4.7
21,W-82,WS-ENT-66,65,28.8,108,Chicago,R,15.0,10.2,-0.4,2.1,-0.2,55.3,4.5
22,W-81,WS-ENT-66,64,28.9,116,Chicago,R,6.7,-1.5,-1.4,0.3,6.4,57.9,4.6
23,W-80,WS-ENT-66,79,28.4,114,Chicago,R,28.5,23.4,-1.9,-1.7,4.1,62.0,10.2
24,W-79,WS-ENT-66,75,31.1,115,Chicago,R,12.4,-5.1,8.8,9.5,2.0,65.4,7.5
25,W-78,WS-ENT-66,74,28.7,108,Chicago,R,4.6,-1.3,-2.0,-7.7,-4.6,67.7,1.4
26,W-77,WS-ENT-66,77,31.9,116,Chicago,R,5.5,4.1,9.0,11.1,2.4,70.4,5.6
27,W-76,WS-ENT-66,86,31.7,116,Chicago,R,12.8,11.7,5.6,-0.6,2.4,74.3,6.7
28,W-75,WS-ENT-66,95,31.7,114,Chicago,R,21.8,10.5,2.8,0.0,0.2,78.6,7.6
29,W-74,WS-ENT-66,98,32.0,113,Chicago,R,18.1,3.2,3.2,0.9,-0.4,83.4,6.5
30,W-73,WS-ENT-66,88,29.0,104,Chicago,R,-1.1,-10.2,-8.9,-9.4,-9.4,84.7,0.0
31,W-72,WS-ENT-66,96,31.0,102,Chicago,R,4.6,9.1,-0.3,6.9,-8.7,87.7,1.4
32,W-71,WS-ENT-66,88,31.1,108,Chicago,R,-6.6,-8.3,0.6,0.3,-0.2,89.7,0.2
33,W-70,WS-ENT-66,106,32.2,104,Chicago,R,14.6,20.5,4.6,3.5,-2.6,93.9,5.9
34,W-69,WS-ENT-66,90,30.3,113,Chicago,R,-4.8,-15.1,-1.7,-5.9,8.1,94.4,3.2
35,W-68,WS-ENT-66,100,31.3,102,Chicago,R,5.3,11.1,0.5,3.3,-4.4,95.1,1.8
36,W-67,WS-ENT-66,90,32.5,111,Chicago,R,-6.2,-10.0,4.1,3.8,4.0,94.0,3.0
37,W-66,WS-ENT-66,92,30.2,104,Chicago,R,-4.7,2.2,-4.4,-7.1,-3.3,94.6,0.0
38,W-65,WS-ENT-66,91,33.2,116,Chicago,R,-2.2,-1.1,6.8,9.9,7.9,93.9,5.4
39,W-64,WS-ENT-66,73,30.7,103,Chicago,R,-21.7,-19.8,-3.5,-7.5,-4.8,91.7,0.0
40,W-63,WS-ENT-66,77,31.2,101,Chicago,R,-11.0,5.5,-1.4,1.6,-6.9,87.6,0.0
41,W-62,WS-ENT-66,79,31.3,103,Chicago,R,-5.1,2.6,-0.1,0.3,-2.8,86.0,0.0
42,W-61,WS-ENT-66,79,33.9,110,Chicago,R,-1.2,0.0,7.3,8.3,4.0,83.0,4.0
43,W-60,WS-ENT-66,67,33.4,108,Chicago,R,-13.0,-15.2,5.1,-1.5,3.6,79.7,3.1
44,W-59,WS-ENT-66,64,30.7,102,Chicago,R,-15.2,-4.5,-5.4,-8.1,-3.3,75.7,0.0
45,W-58,WS-ENT-66,60,31.0,112,Chicago,R,-17.0,-6.2,-4.1,1.0,5.9,71.3,2.4
46,W-57,WS-ENT-66,52,34.2,110,Chicago,R,-23.0,-13.3,6.0,10.3,1.9,68.3,2.8
47,W-56,WS-ENT-66,54,31.7,113,Chicago,R,-11.1,3.8,-1.9,-7.3,4.6,65.0,1.8
48,W-55,WS-ENT-66,52,34.5,102,Chicago,R,-9.6,-3.7,8.2,8.8,-6.6,61.1,2.7
49,W-54,WS-ENT-66,52,33.2,102,Chicago,R,-4.6,0.0,1.1,-3.8,-6.6,57.3,0.4
50,W-53,WS-ENT-66,41,33.9,113,Chicago,R,-21.9,-21.2,1.5,2.1,5.9,53.6,2.9
51,W-52,WS-ENT-66,40,33.7,110,Chicago,R,-19.6,-2.4,1.1,-0.6,2.3,50.1,1.3
52,W-51,WS-ENT-66,43,34.6,112,Chicago,R,-7.0,7.5,2.3,2.7,4.9,47.7,2.7
53,W-50,WS-ENT-66,45,35.7,110,Chicago,R,2.3,4.7,5.5,3.2,0.7,46.7,2.8
54,W-49,WS-ENT-66,37,32.7,102,Chicago,R,-12.4,-17.8,-5.1,-8.4,-8.3,44.3,0.0
55,W-48,WS-ENT-66,33,34.0,103,Chicago,R,-20.0,-10.8,-0.5,4.0,-5.1,41.6,0.0
56,W-47,WS-ENT-66,36,33.3,115,Chicago,R,-8.9,9.1,-2.8,-2.1,7.7,39.3,3.1
57,W-46,WS-ENT-66,34,34.9,107,Chicago,R,-9.9,-5.6,2.9,4.8,-0.5,38.3,1.0
58,W-45,WS-ENT-66,38,32.9,101,Chicago,R,8.6,11.8,-2.4,-5.7,-5.4,38.0,2.6
59,W-44,WS-ENT-66,39,33.3,107,Chicago,R,10.6,2.6,-1.4,1.2,0.5,37.4,3.4
60,W-43,WS-ENT-66,33,35.5,108,Chicago,R,-10.2,-15.4,5.7,6.6,0.5,35.7,2.1
61,W-42,WS-ENT-66,36,33.4,112,Chicago,R,0.0,9.1,-2.2,-5.9,5.9,35.6,2.4
62,W-41,WS-ENT-66,43,33.6,103,Chicago,R,17.8,19.4,-0.5,0.6,-3.7,37.0,5.3
63,W-40,WS-ENT-66,40,33.2,113,Chicago,R,6.0,-7.0,-2.2,-1.2,5.1,37.6,3.8
64,W-39,WS-ENT-66,50,34.2,107,Chicago,R,31.6,25.0,0.8,3.0,-1.8,39.9,9.7
65,W-38,WS-ENT-66,44,33.9,104,Chicago,R,4.1,-12.0,0.9,-0.9,-4.4,40.7,1.5
66,W-37,WS-ENT-66,53,37.3,101,Chicago,R,19.8,20.5,10.6,10.0,-5.4,42.7,9.5
67,W-36,WS-ENT-66,52,35.5,101,Chicago,R,11.2,-1.9,2.5,-4.8,-4.9,45.4,4.2
68,W-35,WS-ENT-66,53,34.1,106,Chicago,R,6.5,1.9,-3.2,-3.9,2.7,47.9,3.0
69,W-34,WS-ENT-66,70,37.1,101,Chicago,R,38.6,32.1,5.4,8.8,-1.9,51.7,13.4
70,W-33,WS-ENT-66,64,35.8,102,Chicago,R,12.3,-8.6,-0.6,-3.5,-0.2,55.1,3.7
71,W-32,WS-ENT-66,64,37.1,108,Chicago,R,7.1,0.0,4.1,3.6,5.4,57.1,5.7
72,W-31,WS-ENT-66,70,34.9,109,Chicago,R,11.6,9.4,-3.1,-5.9,4.6,60.9,5.3
73,W-30,WS-ENT-66,69,35.9,109,Chicago,R,3.0,-1.4,-0.9,2.9,3.8,63.1,2.4
74,W-29,WS-ENT-66,83,38.1,109,Chicago,R,24.3,20.3,6.1,6.1,1.9,67.6,10.1
75,W-28,WS-ENT-66,81,35.4,114,Chicago,R,13.3,-2.4,-3.0,-7.1,4.8,71.6,5.9
76,W-27,WS-ENT-66,98,36.0,113,Chicago,R,29.4,21.0,-0.2,1.7,2.5,75.6,9.8
77,W-26,WS-ENT-66,97,37.9,117,Chicago,R,17.2,-1.0,4.3,5.3,5.2,80.3,8.7
78,W-25,WS-ENT-66,97,35.5,113,Chicago,R,8.1,0.0,-3.7,-6.3,-0.2,85.0,2.4
79,W-24,WS-ENT-66,98,39.0,101,Chicago,R,5.1,1.0,7.7,9.9,-11.6,89.0,4.1
80,W-23,WS-ENT-66,104,36.3,101,Chicago,R,6.7,6.1,-2.2,-6.9,-9.0,94.0,2.0
81,W-22,WS-ENT-66,107,39.3,113,Chicago,R,8.1,2.9,5.7,8.3,4.6,97.4,6.2
82,W-21,WS-ENT-66,117,36.7,115,Chicago,R,15.3,9.3,-2.2,-6.6,7.5,102.6,7.6
83,W-20,WS-ENT-66,108,36.4,111,Chicago,R,1.4,-7.7,-3.8,-0.8,3.3,104.0,1.7
84,W-19,WS-ENT-66,105,35.9,104,Chicago,R,-3.7,-2.8,-3.4,-1.4,-5.5,105.1,0.0
85,W-18,WS-ENT-66,119,38.3,103,Chicago,R,8.9,13.3,3.3,6.7,-7.0,108.3,3.8
86,W-17,WS-ENT-66,130,39.0,112,Chicago,R,15.8,9.2,5.9,1.8,3.5,112.9,8.1
87,W-16,WS-ENT-66,101,38.5,114,Chicago,R,-12.6,-22.3,2.9,-1.3,6.0,112.4,3.4
88,W-15,WS-ENT-66,100,39.5,103,Chicago,R,-12.1,-1.0,4.2,2.6,-4.8,111.4,1.4
89,W-14,WS-ENT-66,108,38.9,103,Chicago,R,-4.0,8.0,0.2,-1.5,-4.6,110.1,0.1
90,W-13,WS-ENT-66,100,39.2,102,Chicago,R,-8.9,-7.4,0.6,0.8,-5.6,109.0,0.2
91,W-12,WS-ENT-66,99,40.4,102,Chicago,R,-3.2,-1.0,3.5,3.1,-3.3,108.1,1.2
92,W-11,WS-ENT-66,109,38.7,112,Chicago,R,7.1,10.1,-2.0,-4.2,9.3,106.7,5.9
93,W-10,WS-ENT-66,104,37.1,103,Chicago,R,0.0,-4.6,-5.6,-4.1,-1.7,103.0,0.0
94,W-9,WS-ENT-66,90,40.9,106,Chicago,R,-12.6,-13.5,5.3,10.2,1.2,101.4,2.2
95,W-8,WS-ENT-66,78,39.4,101,Chicago,R,-22.4,-13.3,0.3,-3.7,-4.5,98.3,0.1
96,W-7,WS-ENT-66,82,37.8,102,Chicago,R,-13.9,5.1,-3.1,-4.1,-3.3,94.6,0.0
97,W-6,WS-ENT-66,75,41.3,115,Chicago,R,-15.3,-8.5,6.4,9.3,11.7,91.0,6.8
98,W-5,WS-ENT-66,79,38.0,109,Chicago,R,-2.8,5.3,-4.6,-8.0,2.8,88.1,1.1
99,W-4,WS-ENT-66,74,39.4,105,Chicago,R,-5.7,-6.3,0.7,3.7,-1.6,83.1,0.2
100,W-3,WS-ENT-66,62,40.3,107,Chicago,R,-20.0,-16.2,3.0,2.3,-0.7,77.1,1.0
101,W-2,WS-ENT-66,63,39.9,115,Chicago,R,-13.1,1.6,0.4,-1.0,5.5,73.3,2.3
102,W-1,WS-ENT-66,55,42.1,103,Chicago,R,-20.9,-12.7,6.9,5.5,-5.5,70.0,2.3
103,W0,WS-ENT-66,55,40.1,115,Chicago,R,-13.4,0.0,-0.8,-4.8,7.0,66.1,2.8
0,W-103,WS-ENT-67,89,13.4,74,Denver,R,0.0,0.0,0.0,0.0,0.0,89.0,0.0
1,W-102,WS-ENT-67,77,14.8,84,Denver,R,0.0,-13.5,0.0,10.4,0.0,83.0,0.0
2,W-101,WS-ENT-67,57,21.2,82,Denver,R,0.0,-26.0,0.0,43.2,0.0,74.3,0.0
3,W-100,WS-ENT-67,57,12.3,76,Denver,R,0.0,0.0,0.0,-42.0,0.0,70.0,0.0
4,W-99,WS-ENT-67,84,13.2,73,Denver,R,20.0,47.4,-14.4,7.3,-7.6,72.8,6.0
5,W-98,WS-ENT-67,61,21.5,77,Denver,R,-11.3,-27.4,39.8,62.9,-2.2,70.8,13.3
6,W-97,WS-ENT-67,46,10.0,75,Denver,R,-29.0,-24.6,-41.3,-53.5,-2.6,67.3,0.0
7,W-96,WS-ENT-67,46,21.2,72,Denver,R,-25.8,0.0,48.8,112.0,-4.3,61.1,16.3
8,W-95,WS-ENT-67,49,12.4,73,Denver,R,-17.3,6.5,-24.7,-41.5,-1.7,57.1,0.0
9,W-94,WS-ENT-67,54,12.9,84,Denver,R,6.9,10.2,-20.7,4.0,13.1,56.7,7.3
10,W-93,WS-ENT-67,47,11.3,80,Denver,R,-3.6,-13.0,-20.0,-12.4,5.3,55.3,2.1
11,W-92,WS-ENT-67,55,21.9,74,Denver,R,12.2,17.0,51.6,93.8,-4.2,51.1,20.9
12,W-91,WS-ENT-67,94,21.4,78,Denver,R,83.4,70.9,46.3,-2.3,0.3,55.9,40.6
13,W-90,WS-ENT-67,61,19.8,80,Denver,R,-2.4,-35.1,17.3,-7.5,1.3,58.0,6.3
14,W-89,WS-ENT-67,79,16.9,85,Denver,R,23.0,29.5,-9.1,-14.6,9.0,62.7,10.5
15,W-88,WS-ENT-67,83,17.3,81,Denver,R,14.9,5.1,-13.5,2.4,2.2,67.6,5.3
16,W-87,WS-ENT-67,115,21.8,87,Denver,R,45.1,38.6,15.6,26.0,7.4,76.3,21.7
17,W-86,WS-ENT-67,85,15.7,76,Denver,R,0.6,-26.1,-17.2,-28.0,-8.7,81.7,0.2
18,W-85,WS-ENT-67,125,19.7,80,Denver,R,38.1,47.1,9.9,25.5,-2.7,91.7,14.7
19,W-84,WS-ENT-67,89,11.3,86,Denver,R,-12.7,-28.8,-39.3,-42.6,6.2,91.0,2.5
20,W-83,WS-ENT-67,138,11.1,77,Denver,R,33.3,55.1,-35.2,-1.8,-6.4,102.0,10.0
21,W-82,WS-ENT-67,111,14.4,80,Denver,R,1.6,-19.6,-0.3,29.7,0.3,106.6,0.6
22,W-81,WS-ENT-67,166,13.6,75,Denver,R,43.4,49.5,-3.7,-5.6,-7.1,118.4,13.0
23,W-80,WS-ENT-67,122,10.1,77,Denver,R,-3.2,-26.5,-19.8,-25.7,-3.1,119.4,0.0
24,W-79,WS-ENT-67,134,10.3,87,Denver,R,-0.2,9.8,-16.3,2.0,12.6,126.4,5.0
25,W-78,WS-ENT-67,184,16.9,86,Denver,R,38.1,37.3,39.7,64.1,7.8,134.9,27.8
26,W-77,WS-ENT-67,115,10.6,74,Denver,R,-24.1,-37.5,-16.7,-37.3,-8.9,138.6,0.0
27,W-76,WS-ENT-67,168,19.6,81,Denver,R,21.1,46.1,63.7,84.9,0.0,142.9,27.6
28,W-75,WS-ENT-67,175,21.0,80,Denver,R,16.5,4.2,46.3,7.1,-2.4,152.0,20.4
29,W-74,WS-ENT-67,138,21.5,86,Denver,R,-14.0,-21.1,26.3,2.4,7.2,148.0,11.6
30,W-73,WS-ENT-67,122,15.9,76,Denver,R,-18.1,-11.6,-12.5,-26.0,-5.3,148.0,0.0
31,W-72,WS-ENT-67,217,12.6,82,Denver,R,43.9,77.9,-35.4,-20.8,1.5,159.9,13.8
32,W-71,WS-ENT-67,142,21.3,88,Denver,R,-12.9,-34.6,20.0,69.0,8.6,153.9,10.1
33,W-70,WS-ENT-67,125,11.8,85,Denver,R,-19.2,-12.0,-33.8,-44.6,2.4,155.3,1.0
34,W-69,WS-ENT-67,190,13.9,83,Denver,R,25.4,52.0,-9.7,17.8,0.3,158.4,7.7
35,W-68,WS-ENT-67,213,19.4,78,Denver,R,26.4,12.1,30.2,39.6,-7.7,163.9,18.0
36,W-67,WS-ENT-67,138,20.6,73,Denver,R,-17.6,-35.2,24.1,6.2,-12.6,163.9,8.0
37,W-66,WS-ENT-67,159,10.6,73,Denver,R,-4.5,15.2,-35.5,-48.5,-8.5,169.1,0.0
38,W-65,WS-ENT-67,151,16.2,73,Denver,R,-13.7,-5.0,0.5,52.8,-4.9,159.7,0.2
39,W-64,WS-ENT-67,191,12.0,74,Denver,R,15.6,26.5,-28.1,-25.9,-0.3,166.7,4.7
40,W-63,WS-ENT-67,125,15.0,74,Denver,R,-21.8,-34.6,1.0,25.0,1.0,166.7,0.7
41,W-62,WS-ENT-67,127,16.3,80,Denver,R,-18.8,1.6,21.2,8.7,8.8,157.7,10.6
42,W-61,WS-ENT-67,150,12.6,86,Denver,R,1.0,18.1,-15.3,-22.7,14.3,148.7,6.0
43,W-60,WS-ENT-67,145,13.7,88,Denver,R,-2.2,-3.3,-2.0,8.7,12.1,149.7,4.8
44,W-59,WS-ENT-67,113,11.7,88,Denver,R,-17.4,-22.1,-18.8,-14.6,7.3,143.1,2.9
45,W-58,WS-ENT-67,77,19.8,82,Denver,R,-42.4,-31.9,45.9,69.2,-4.1,132.6,15.3
46,W-57,WS-ENT-67,114,15.9,82,Denver,R,-6.0,48.1,10.0,-19.7,-4.7,121.6,3.3
47,W-56,WS-ENT-67,72,15.8,76,Denver,R,-35.9,-36.8,3.4,-0.6,-10.6,114.0,1.1
48,W-55,WS-ENT-67,92,15.8,75,Denver,R,-2.1,27.8,0.0,0.0,-8.5,109.0,0.0
49,W-54,WS-ENT-67,66,18.9,80,Denver,R,-25.6,-28.3,12.3,19.6,1.6,97.0,4.7
50,W-53,WS-ENT-67,88,21.8,86,Denver,R,2.3,33.3,31.3,15.3,9.9,88.9,15.1
51,W-52,WS-ENT-67,84,14.1,79,Denver,R,5.7,-4.5,-22.0,-35.3,-0.3,84.7,1.7
52,W-51,WS-ENT-67,99,21.7,82,Denver,R,20.0,17.9,22.9,53.9,2.5,87.9,14.6
53,W-50,WS-ENT-67,73,20.1,86,Denver,R,-13.4,-26.3,5.1,-7.4,5.2,82.0,3.8
54,W-49,WS-ENT-67,87,15.6,83,Denver,R,1.2,19.2,-19.7,-22.4,-0.3,84.1,0.4
55,W-48,WS-ENT-67,50,14.3,88,Denver,R,-41.7,-42.5,-20.0,-8.3,6.7,78.1,2.7
56,W-47,WS-ENT-67,61,15.9,77,Denver,R,-21.0,22.0,-11.3,11.2,-9.1,77.4,0.0
57,W-46,WS-ENT-67,79,20.3,77,Denver,R,16.6,29.5,23.2,27.7,-7.8,76.1,12.7
58,W-45,WS-ENT-67,61,18.8,75,Denver,R,-11.9,-22.8,13.8,-7.4,-7.7,72.9,4.6
59,W-44,WS-ENT-67,61,19.4,76,Denver,R,-2.8,0.0,12.0,3.2,-4.1,67.4,4.0
60,W-43,WS-ENT-67,63,14.2,75,Denver,R,-3.8,3.3,-23.7,-26.8,-1.6,66.0,0.0
61,W-42,WS-ENT-67,53,13.2,85,Denver,R,-19.7,-15.9,-27.4,-7.0,12.2,61.1,4.9
62,W-41,WS-ENT-67,68,18.4,75,Denver,R,14.3,28.3,12.2,39.4,-3.5,63.7,8.4
63,W-40,WS-ENT-67,49,15.5,83,Denver,R,-20.0,-27.9,-4.9,-15.8,6.8,62.0,2.7
64,W-39,WS-ENT-67,87,18.0,80,Denver,R,49.4,77.6,17.5,16.1,0.6,63.1,20.9
65,W-38,WS-ENT-67,81,18.6,77,Denver,R,26.1,-6.9,14.3,3.3,-4.6,66.0,12.6
66,W-37,WS-ENT-67,73,21.8,86,Denver,R,2.5,-9.9,23.7,17.2,9.2,67.7,12.3
67,W-36,WS-ENT-67,116,19.7,75,Denver,R,60.0,58.9,6.6,-9.6,-8.0,75.3,20.2
68,W-35,WS-ENT-67,109,13.7,77,Denver,R,22.1,-6.0,-29.8,-30.5,-3.1,83.3,6.6
69,W-34,WS-ENT-67,82,20.3,79,Denver,R,-13.5,-24.8,10.0,48.2,0.3,85.3,3.5
70,W-33,WS-ENT-67,79,16.3,87,Denver,R,-16.8,-3.7,-13.6,-19.7,9.8,89.6,3.9
71,W-32,WS-ENT-67,142,18.7,78,Denver,R,47.2,79.7,6.9,14.7,-1.9,97.4,16.5
72,W-31,WS-ENT-67,127,10.7,74,Denver,R,23.3,-10.6,-38.0,-42.8,-7.8,104.0,7.0
73,W-30,WS-ENT-67,167,17.4,73,Denver,R,55.3,31.5,5.5,62.6,-8.2,117.4,18.4
74,W-29,WS-ENT-67,108,21.2,87,Denver,R,-16.1,-35.3,34.4,21.8,11.5,116.3,16.1
75,W-28,WS-ENT-67,162,11.2,84,Denver,R,19.1,50.0,-34.1,-47.2,7.7,123.9,8.8
